title,probability
WP_149480290.1 cytochrome P450 [Mycolicibacterium sp. P1-18],0.2
WP_052538398.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_255801850.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_119616023.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_005089043.1 cytochrome P450 [Mycobacteroides abscessus],0.2
"WP_147379726.1 cytochrome P450, partial [Mycobacteroides abscessus]",0.2
WP_100492588.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_100520857.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_108657758.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_255790411.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_100482883.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_145042894.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_025088357.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_079628990.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_074351997.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_025268951.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_074291809.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_079629328.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_005080481.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_052617904.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_016890586.1 cytochrome P450 [Mycobacteroides abscessus],0.2
"WP_255794551.1 cytochrome P450, partial [Mycobacteroides abscessus]",0.2
WP_124989743.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_016343260.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_079678657.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_079672712.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_100476381.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_005055626.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_235625572.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_079613337.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_206456887.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_079618768.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_079610812.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_052522936.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_005077606.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_016888422.1 cytochrome P450 [Mycobacteroides abscessus],0.2
WP_085222940.1 cytochrome P450 [Mycobacterium florentinum],0.2
WP_212431205.1 cytochrome P450 [Bradyrhizobium liaoningense],0.2
WP_246562739.1 cytochrome P450 [Bradyrhizobium liaoningense],0.2
WP_188962084.1 cytochrome P450 [Deinococcus aquiradiocola],0.2
WP_112228117.1 cytochrome P450 [Lentzea atacamensis],0.2
WP_251166999.1 cytochrome P450 [Cytobacillus horneckiae],0.19950166749368198
WP_066198311.1 cytochrome P450 [Cytobacillus horneckiae],0.19950166749368198
WP_160802538.1 cytochrome P450 [Shimazuella alba],0.2
WP_166150172.1 cytochrome P450 [Paenibacillus sp. S3N08],0.19950166749368198
WP_028403114.1 cytochrome P450 [Ectobacillus panaciterrae],0.19950166749368198
WP_138444295.1 cytochrome P450 [Sinomonas susongensis],0.2
WP_240197957.1 cytochrome P450 [Novosphingobium sp. P6W],0.2
WP_048585599.1 cytochrome P450 [Streptomyces viridochromogenes],0.2
WP_030635363.1 cytochrome P450 [Streptomyces rimosus],0.2
WP_230614441.1 cytochrome P450 [Actinocorallia sp. API 0066],0.2
WP_150244093.1 cytochrome P450 [Streptomyces albofaciens],0.2
WP_053695114.1 cytochrome P450 [Streptomyces sp. NRRL F-5755],0.2
WP_030594015.1 cytochrome P450 [Streptomyces],0.2
WP_030371242.1 cytochrome P450 [Streptomyces rimosus],0.2
WP_125520418.1 cytochrome P450 [Streptomyces sp. WAC 06783],0.2
WP_033033635.1 cytochrome P450 [Streptomyces rimosus],0.2
WP_003980008.1 cytochrome P450 [Streptomyces],0.2
WP_125533637.1 cytochrome P450 [Streptomyces sp. WAC 06725],0.2
WP_228534566.1 cytochrome P450 [Nocardia sp. BSTN01],0.2
WP_108150804.1 cytochrome P450 [Streptomyces lunaelactis],0.2
WP_175264095.1 cytochrome P450 [Streptomyces lunaelactis],0.2
WP_243715378.1 cytochrome P450 [Micromonospora sp. KC207],0.2
WP_266872483.1 cytochrome P450 [Streptomyces sp. NBC_01381],0.2
WP_116215043.1 cytochrome P450 [Streptomyces olivoreticuli],0.2
WP_067311303.1 cytochrome P450 [Micromonospora rifamycinica],0.2
WP_199442343.1 cytochrome P450 [Umezawaea beigongshangensis],0.2
WP_033245920.1 cytochrome P450 [Nocardia carnea],0.2
WP_068043822.1 cytochrome P450 [Nocardia speluncae],0.2
WP_251915635.1 cytochrome P450 [unclassified Nocardia],0.2
WP_225727902.1 cytochrome P450 [unclassified Nocardia],0.2
WP_167471914.1 cytochrome P450 [Nocardia arthritidis],0.2
WP_062979380.1 cytochrome P450 [Nocardia flavorosea],0.2
WP_245721139.1 cytochrome P450 [Nocardia pseudovaccinii],0.2
WP_091316682.1 cytochrome P450 [Micromonospora chersina],0.2
WP_256567801.1 cytochrome P450 [Micromonospora sp. A3M-1-15],0.2
WP_107077123.1 cytochrome P450 [Micromonospora sp. MH33],0.2
WP_030773928.1 cytochrome P450 [Streptomyces sp. NRRL F-2664],0.2
WP_132429872.1 cytochrome P450 [Pseudonocardia endophytica],0.2
WP_269367191.1 cytochrome P450 [Sulfitobacter sp. G21635-S1],0.2
WP_170314184.1 cytochrome P450 [Mycolicibacterium helvum],0.2
